filename,status,var_raw,mean_raw,pct10_raw,tenengrad_raw,norm_laplacian_raw,reason,dupe_distance
03_00095.jpg,keep,160.99611,123.77824,64.00000,13078.17911,181.67221,,6
03_00096.jpg,reject,215.75488,120.07364,58.00000,15887.91428,239.86223,duplicate (hamming = 4 <= 5),4
03_00097.jpg,keep,146.89043,118.48322,57.00000,12418.98377,172.42926,,7
03_00098.jpg,keep,137.03432,117.63787,56.00000,11480.30754,158.38675,,8
03_00099.jpg,keep,149.08963,121.24729,58.00000,11715.34249,168.63028,,9
03_00100.jpg,keep,112.54446,121.39975,56.00000,9263.86663,131.86942,,8
03_00101.jpg,keep,137.38656,119.42869,53.00000,11021.07415,162.25520,,7
03_00102.jpg,keep,146.00064,123.74814,62.00000,11254.10161,162.45486,,9
03_00103.jpg,keep,212.71278,119.92691,59.00000,14497.89041,237.25182,,8
03_00104.jpg,reject,157.98581,122.29504,63.00000,11816.63549,174.78376,duplicate (hamming = 3 <= 5),3
03_00105.jpg,reject,71.39109,119.05172,61.00000,6126.11090,89.18905,duplicate (hamming = 4 <= 5),4
03_00106.jpg,keep,199.17479,117.74974,55.00000,13516.02724,219.55890,,6
03_00107.jpg,reject,190.59045,118.42866,52.00000,13221.40309,208.19280,duplicate (hamming = 4 <= 5),4
03_00108.jpg,keep,198.74378,119.14900,51.00000,13744.79799,224.45440,,9
03_00109.jpg,reject,90.17143,117.43696,50.00000,7430.77882,110.23778,duplicate (hamming = 5 <= 5),5
03_00110.jpg,keep,171.08081,113.58474,48.00000,13017.28082,221.57693,,6
03_00111.jpg,reject,109.76621,123.24989,61.00000,8950.53476,134.64289,duplicate (hamming = 5 <= 5),5
03_00112.jpg,keep,169.64140,118.65853,54.00000,12841.44224,212.80857,,8
03_00113.jpg,keep,194.14200,118.32164,50.00000,13359.21230,238.19347,,11
03_00114.jpg,keep,159.76186,116.46803,48.00000,11362.78914,186.03896,,7
03_00115.jpg,keep,138.39577,118.34967,48.00000,10845.84033,165.68845,,8
03_00116.jpg,reject,104.19238,121.28748,50.00000,8424.47265,131.96443,duplicate (hamming = 5 <= 5),5
03_00117.jpg,keep,155.43693,121.12336,46.00000,11550.31023,184.02739,,6
03_00118.jpg,keep,180.89016,119.74215,46.00000,12267.01009,207.34201,,11
03_00119.jpg,keep,179.39483,120.71830,48.00000,12361.27483,207.90358,,6
03_00120.jpg,reject,107.98171,120.76937,50.00000,8644.41698,131.18609,duplicate (hamming = 2 <= 5),2
03_00121.jpg,keep,137.55421,119.06165,46.00000,10294.14448,158.61310,,7
03_00122.jpg,keep,166.00138,121.47306,48.00000,11403.58230,179.50487,,8
03_00123.jpg,keep,182.55281,122.99474,49.00000,12072.85655,196.06382,,6
04_00001.jpg,keep,237.73882,119.87202,54.00000,19287.48635,255.88301,,16
04_00002.jpg,reject,257.27422,119.70712,54.00000,20699.52091,277.08872,duplicate (hamming = 0 <= 5),0
04_00003.jpg,keep,183.41118,119.86959,55.00000,17846.36556,201.49107,,12
04_00004.jpg,keep,293.69146,122.00497,56.00000,22779.76545,307.39201,,8
